URI;arkId;fingerprint_prefLabel@fr;Opentheso_ID;Opentheso_prefLabel@fr;Opentheso_prefLabel@en;Koha_Archires_ID;Koha_Archires_prefLabel@fr;Koha_Archires_prefLabel@en;Koha_Brise-es_2024_ID;Koha_Brise-es_2024_prefLabel@fr;Koha_Brise-es_2024_prefLabel@en;Alexandrie_IPRAUS_2024_ID;Alexandrie_IPRAUS_2024_prefLabel@fr;Alexandrie_IPRAUS_2024_prefLabel@en
https://n2t.net/ark:/99152/r53jc787-x;99152/r53jc787-x;entredeuxguerres;67717/T990-830;Entre-deux-guerres;Interwar period;60723;Entre-deux-guerres;Interwar period;377988;ENTRE-DEUX-GUERRES;;4881;Entre-deux-guerres;
https://n2t.net/ark:/99152/r50g2kd7-s;99152/r50g2kd7-s;asphalte;67717/T990-260;Asphalte;Asphalt;59813;Asphalte;Asphalt;375849;ASPHALTE;;5583;Asphalte;
https://n2t.net/ark:/99152/r5d3kjq9-w;99152/r5d3kjq9-w;imprimerie;67717/T990-1105;Imprimerie;Printing company;61098;Imprimerie;Printing company;376639;IMPRIMERIE;;6706;Imprimerie;
https://n2t.net/ark:/99152/r5lcpkm4-2;99152/r5lcpkm4-2;maritime transport;67717/T990-2009;Transport maritime;Maritime transport;60638;Transport maritime;Maritime transport;377432;TRANSPORT MARITIME;;7652;Transport maritime;
https://n2t.net/ark:/99152/r50gmgkj-q;99152/r50gmgkj-q;siege;67717/T990-1847;Siège;Armchair;60770;Siège;Armchair;;;;7485;Siège;
https://n2t.net/ark:/99152/r5t36bx7-1;99152/r5t36bx7-1;de prix rome;67717/T990-1657;Prix de Rome;;60589;Prix de Rome;;377066;PRIX DE ROME;;5115;Prix de Rome;
https://n2t.net/ark:/99152/r51080p5-b;99152/r51080p5-b;parking souterrain;67717/T990-1467;Parking souterrain;Underground car park;60940;Parking souterrain;Underground car park;;;;3410;Parking souterrain;
https://n2t.net/ark:/99152/r5vfbpn6-2;99152/r5vfbpn6-2;marxisme;67717/T990-1277;Marxisme;Marxism;59619;Marxisme;Marxism;376771;MARXISME;;6868;Marxisme;
https://n2t.net/ark:/99152/r5gwk8mg-0;99152/r5gwk8mg-0;artificielle ile;67717/T990-1087;Île artificielle;Artificial island;60328;Île artificielle;Artificial island;376628;ILE ARTIFICIELLE;;6682;Île artificielle;
https://n2t.net/ark:/99152/r57r3sq2-b;99152/r57r3sq2-b;construction solaire;67717/T990-603;Construction solaire;Solar building;59913;Construction solaire;Solar building;376123;CONSTRUCTION SOLAIRE;;6086;Construction solaire;
https://n2t.net/ark:/99152/r5vrbr2n-s;99152/r5vrbr2n-s;cantine;67717/T990-413;Cantine;Canteen;59482;Cantine;Canteen;375975;CANTINE;;5796;Cantine;
https://n2t.net/ark:/99152/r5l0pkhq-8;99152/r5l0pkhq-8;art corporel;67717/T990-223;Art corporel;Body art;60463;Art corporel;Body art;375828;ART CORPOREL;;4303;Art corporel;
https://n2t.net/ark:/99152/r5lmkg62-7;99152/r5lmkg62-7;abri antiatomique;67717/T990-14;Abri antiatomique;Fallout shelter;59829;Abri antiatomique;Fallout shelter;375669;ABRI ANTI-ATOMIQUE;;3411;Abri antiatomique;
https://n2t.net/ark:/99152/r5v1vtnv-d;99152/r5v1vtnv-d;friche urbaine;67717/T990-965;Friche urbaine;Urban wasteland;60595;Friche urbaine;Urban wasteland;376522;FRICHE URBAINE;;4789;Friche urbaine;
https://n2t.net/ark:/99152/r5hxs89p-j;99152/r5hxs89p-j;economie nationale;67717/T990-775;Économie nationale;National economy;60536;Économie nationale;National economy;376269;ECONOMIE NATIONALE;;6297;Economie nationale;
https://n2t.net/ark:/99152/r5cls7ww-0;99152/r5cls7ww-0;administratif batiment;67717/f9621049-f671-4c4b-8942-855e27174e38;Bâtiment administratif;Administrative building;59255;Bâtiment administratif;Administrative building;;;;3111;Centre administratif;
https://n2t.net/ark:/99152/r5qg071x-c;99152/r5qg071x-c;bois construction en;67717/T990-585;Construction en bois;Wood construction;60762;Construction en bois;Wood construction;383743;CONSTRUCTION EN BOIS;;3463;Construction en bois;
https://n2t.net/ark:/99152/r5v85qf3-0;99152/r5v85qf3-0;bureau detudes techniques;67717/T990-395;Bureau d'études techniques;Technical design office;60026;Bureau d'études techniques;Technical design office;375959;BUREAU D'ETUDES TECHNIQUES;;4728;Bureau d'études techniques;
https://n2t.net/ark:/99152/r55bpwx5-6;99152/r55bpwx5-6;de immeuble rapport;67717/T990-1100;Immeuble de rapport;Investment property;59477;Immeuble de rapport;Investment property;376634;IMMEUBLE DE RAPPORT;;6697;Immeuble de rapport;
https://n2t.net/ark:/99152/r5mstmjt-x;99152/r5mstmjt-x;aerien transport;67717/T990-2004;Transport aérien;Air transport;60236;Transport aérien;Air transport;377337;TRANSPORT AERIEN;;7395;Transport aérien;
https://n2t.net/ark:/99152/r5crq1gs-c;99152/r5crq1gs-c;servitude;67717/T990-1842;Servitude;Easement right;60140;Servitude;Easement right;377202;SERVITUDE;;7467;Servitude;
https://n2t.net/ark:/99152/r5cg1gd2-n;99152/r5cg1gd2-n;parc urbain;67717/T990-1462;Parc urbain;Urban park;59719;Parc urbain;Urban park;376912;PARC URBAIN;;4527;Parc urbain;
https://n2t.net/ark:/99152/r5hqsdck-6;99152/r5hqsdck-6;fibre;67717/T990-928;Fibre;Fiber;60357;Fibre;Fiber;376398;FIBRE;;5722;Fibre;
https://n2t.net/ark:/99152/r5kk4t2n-r;99152/r5kk4t2n-r;immobilier marche;67717/T990-1272;Marché immobilier;Real estate market;60670;Marché immobilier;Real estate market;376766;MARCHE IMMOBILIER;;4733;Marché immobilier;
https://n2t.net/ark:/99152/r5rn56v4-j;99152/r5rn56v4-j;droit prive;67717/T990-738;Droit privé;Private law;60612;Droit privé;Private law;;;;6230;Droit privé;
https://n2t.net/ark:/99152/r5tn5w2q-0;99152/r5tn5w2q-0;hyperrealisme;67717/T990-1082;Hyperréalisme;Hyperrealism;60465;Hyperréalisme;Hyperrealism;378040;HYPERREALISME;;6677;Hyperréalisme;
https://n2t.net/ark:/99152/r5twh8gh-j;99152/r5twh8gh-j;autoplacant beton;67717/T990-358;Béton autoplaçant;Self-compacting concrete;61141;Béton autoplaçant;Self-compacting concrete;;;;5714;Béton autoplaçant;
https://n2t.net/ark:/99152/r5jp3btf-b;99152/r5jp3btf-b;architecture flottante;67717/T990-168;Architecture flottante;Floating architecture;59792;Architecture flottante;Floating architecture;375785;ARCHITECTURE FLOTTANTE;;5430;Architecture flottante;
https://n2t.net/ark:/99152/r5bmrp17-8;99152/r5bmrp17-8;agricole friche;67717/T990-960;Friche agricole;Agricultural wasteland;60959;Friche agricole;Agricultural wasteland;376519;FRICHE AGRICOLE;;6529;Friche agricole;
https://n2t.net/ark:/99152/r5mv43rm-s;99152/r5mv43rm-s;construction de economie la;67717/T990-770;Économie de la construction;Economics of construction;59967;Économie de la construction;Economics of construction;376265;ECONOMIE DE LA CONSTRUCTION;;5026;Economie de la construction;
https://n2t.net/ark:/99152/r5qcf73t-6;99152/r5qcf73t-6;de leau pollution;67717/T990-1615;Pollution de l'eau;Water pollution;59481;Pollution de l'eau;Water pollution;377033;POLLUTION DE L'EAU;;7250;Pollution de l'eau;
https://n2t.net/ark:/99152/r5284d3b-3;99152/r5284d3b-3;bioclimatique construction;67717/T990-580;Construction bioclimatique;Bioclimatic construction;60412;Construction bioclimatique;Bioclimatic construction;377441;CONSTRUCTION BIOCLIMATIQUE;;5404;Construction bioclimatique;
https://n2t.net/ark:/99152/r53rtjdm-2;99152/r53rtjdm-2;optique;67717/T990-1425;Optique;Optics;59603;Optique;Optics;376882;OPTIQUE;;4275;Optique;
https://n2t.net/ark:/99152/r5nk6jx5-6;99152/r5nk6jx5-6;luminaire;67717/T990-1235;Luminaire;Luminaire;59261;Luminaire;Luminaire;376736;LUMINAIRE;;3201;Luminaire;
https://n2t.net/ark:/99152/r58h52rf-g;99152/r58h52rf-g;042 professions travail;67717/T990-2139;042 Professions - travail;;415503;042 Professions - travail;;;;;3061;042 Professions - travail;
https://n2t.net/ark:/99152/r5q2bg37-m;99152/r5q2bg37-m;hammam;67717/T990-1045;Hammam;Hammam;60485;Hammam;Hammam;;;;3639;Hammam;
https://n2t.net/ark:/99152/r5rb9fh0-k;99152/r5rb9fh0-k;topographie;67717/T990-1977;Topographie;Topography;59274;Topographie;Topography;377312;TOPOGRAPHIE;;3161;Topographie;
https://n2t.net/ark:/99152/r5p6pc65-n;99152/r5p6pc65-n;politique;67717/T990-1597;Politique;Politics;60307;Politique;Politics;377018;POLITIQUE;;3757;Politique;
https://n2t.net/ark:/99152/r5n3b0g5-6;99152/r5n3b0g5-6;feng shui;67717/T990-923;Feng shui;Feng shui;60417;Feng shui;Feng shui;378052;FENG SHUI;;4150;Feng shui;
https://n2t.net/ark:/99152/r5r9phb9-x;99152/r5r9phb9-x;des droit societes;67717/T990-733;Droit des sociétés;Company law;60647;Droit des sociétés;Company law;;;;6244;Droit des sociétés;
https://n2t.net/ark:/99152/r5htf2ws-1;99152/r5htf2ws-1;de destruction site;67717/719a6acb-eab0-456a-881e-5a7cfe4d5673;Destruction de site;Site destruction;308254;Destruction de site;Site destruction;;;;3809;Destruction de site;
https://n2t.net/ark:/99152/r52jtc3g-d;99152/r52jtc3g-d;colonne;67717/T990-543;Colonne;Column;59659;Colonne;Column;376085;COLONNE;;3185;Colonne;
https://n2t.net/ark:/99152/r50tbd88-6;99152/r50tbd88-6;architecture durgence;67717/T990-163;Architecture d'urgence;Emergency architecture;60635;Architecture d'urgence;Emergency architecture;;;;3476;Architecture d'urgence;
https://n2t.net/ark:/99152/r5hqjk9t-b;99152/r5hqjk9t-b;differenciee gestion;67717/T990-1008;Gestion différenciée;Differentiated management;61157;Gestion différenciée;Differentiated management;;;;6583;Gestion différenciée;
https://n2t.net/ark:/99152/r5f7nwjp-c;99152/r5f7nwjp-c;rocade;67717/T990-1800;Rocade;Bypass;60597;Rocade;Bypass;377176;ROCADE;;4663;Rocade;
https://n2t.net/ark:/99152/r5cs2mfb-v;99152/r5cs2mfb-v;politique regionale;67717/T990-1610;Politique régionale;Regional policy;60117;Politique régionale;Regional policy;377028;POLITIQUE REGIONALE;;4460;Politique régionale;
https://n2t.net/ark:/99152/r588bj4r-6;99152/r588bj4r-6;batiment desaffecte;67717/88f646e8-dec9-4e18-9d14-04e5bc691536;Bâtiment désaffecté;Disused building;328309;Bâtiment désaffecté;Disused building;;;;8003;Bâtiment désaffecté;
https://n2t.net/ark:/99152/r5cxhgmc-z;99152/r5cxhgmc-z;odorat;67717/T990-1420;Odorat;Sense of smell;303212;Odorat;Sense of smell;;;;7074;Odorat;
https://n2t.net/ark:/99152/r5n92q9w-9;99152/r5n92q9w-9;logique;67717/T990-1230;Logique;Logic;59802;Logique;Logic;376731;LOGIQUE;;4251;Logique;
https://n2t.net/ark:/99152/r5gt2wsn-x;99152/r5gt2wsn-x;023 amenagement du et planification territoire;67717/T990-2134;023 Aménagement et planification du territoire;;415552;023 Aménagement et planification du territoire;;;;;3056;023 Aménagement et planification du territoire;
https://n2t.net/ark:/99152/r5m1n3hc-s;99152/r5m1n3hc-s;habitat rural;67717/T990-1040;Habitat rural;Rural housing;59649;Habitat rural;Rural housing;376586;HABITAT RURAL;;4433;Habitat rural;
https://n2t.net/ark:/99152/r5qh6kqm-2;99152/r5qh6kqm-2;cimetiere;67717/T990-506;Cimetière;Graveyard;59388;Cimetière;Graveyard;375626;CIMETIERE;;3503;Cimetière;
https://n2t.net/ark:/99152/r50053gk-m;99152/r50053gk-m;aqueduc;67717/T990-126;Aqueduc;Aqueduct;59975;Aqueduc;Aqueduct;375744;AQUEDUC;;3367;Aqueduc;
https://n2t.net/ark:/99152/r5wkjmnp-p;99152/r5wkjmnp-p;ouvrante toiture;67717/T990-1972;Toiture ouvrante;Opening roof;60627;Toiture ouvrante;Opening roof;;;;7610;Toiture ouvrante;
https://n2t.net/ark:/99152/r5kmnssn-1;99152/r5kmnssn-1;des materiaux resistance;67717/T990-1782;Résistance des matériaux;Strength of materials;59988;Résistance des matériaux;Strength of materials;377163;RESISTANCE DES MATERIAUX;;6253;Résistance des matériaux;
https://n2t.net/ark:/99152/r5sd53wb-0;99152/r5sd53wb-0;espace rural;67717/T990-868;Espace rural;Rural area;59697;Espace rural;Rural area;376353;ESPACE RURAL;;3221;Espace rural;
https://n2t.net/ark:/99152/r5kx241d-q;99152/r5kx241d-q;chaudiere;67717/T990-488;Chaudière;Boiler;60617;Chaudière;Boiler;;;;5915;Chaudière;
https://n2t.net/ark:/99152/r5fl6tnc-w;99152/r5fl6tnc-w;danse de ecole;67717/aef1f454-2a8e-4278-a195-05af746c1729;École de danse;Dance school;317859;École de danse;Dance school;383900;Ecole de danse;;;;
https://n2t.net/ark:/99152/r5cdrl2h-s;99152/r5cdrl2h-s;basilique;67717/T990-298;Basilique;Basilica;60738;Basilique;Basilica;;;;5644;Basilique;
https://n2t.net/ark:/99152/r56kdj30-5;99152/r56kdj30-5;analyse urbaine;67717/T990-89;Analyse urbaine;Urban analysis;59175;Analyse urbaine;Urban analysis;375652;ANALYSE URBAINE;;3270;Analyse urbaine;
https://n2t.net/ark:/99152/r5bxnq5p-5;99152/r5bxnq5p-5;geophysique;67717/T990-1003;Géophysique;Geophysics;61092;Géophysique;Geophysics;376556;GEOPHYSIQUE;;4264;Géophysique;
https://n2t.net/ark:/99152/r53v3k07-s;99152/r53v3k07-s;telepherique;67717/T990-1935;Téléphérique;Cable car;60951;Téléphérique;Cable car;;;;7572;Téléphérique;
https://n2t.net/ark:/99152/r5nfsbbv-4;99152/r5nfsbbv-4;des recouvrement voies;67717/T990-1745;Recouvrement des voies;Roadway covering;60180;Recouvrement des voies;Roadway covering;377128;RECOUVREMENT DES VOIES;;4618;Recouvrement des voies;
https://n2t.net/ark:/99152/r55b767f-3;99152/r55b767f-3;circulation de plan;67717/T990-1555;Plan de circulation;Traffic plan;59443;Plan de circulation;Traffic plan;376989;PLAN DE CIRCULATION;;7223;Plan de circulation;
https://n2t.net/ark:/99152/r59xsk6p-1;99152/r59xsk6p-1;morphologie;67717/T990-1365;Morphologie;Morphology;59284;Morphologie;Morphology;376837;MORPHOLOGIE;;3610;Morphologie;
https://n2t.net/ark:/99152/r5m7xgkt-0;99152/r5m7xgkt-0;etable;67717/f0bb6888-ee00-4a18-b59a-a97c2bee2023;Étable;Cowshed;313909;Étable;Cowshed;;;;6404;Etable;
https://n2t.net/ark:/99152/r5nnsktk-7;99152/r5nnsktk-7;jardinage;67717/T990-1175;Jardinage;Gardening;60679;Jardinage;Gardening;;;;6372;Jardinage;
https://n2t.net/ark:/99152/r5qv8t8g-q;99152/r5qv8t8g-q;chomage;67717/T990-501;Chômage;Unemployment;60088;Chômage;Unemployment;376049;CHOMAGE;;4061;Chômage;
https://n2t.net/ark:/99152/r5t6g7fq-4;99152/r5t6g7fq-4;batiment culturel;67717/T990-311;Bâtiment culturel;Cultural building;59790;Bâtiment culturel;Cultural building;375890;BATIMENT CULTUREL;;3106;Bâtiment culturel;
https://n2t.net/ark:/99152/r5fmbsp8-0;99152/r5fmbsp8-0;appel doffres;67717/T990-121;Appel d'offres;Call for tender;59692;Appel d'offres;Call for tender;375741;APPEL D'OFFRES;;5352;Appel d'offres;
https://n2t.net/ark:/99152/r50cbgg9-q;99152/r50cbgg9-q;espace polyvalent;67717/T990-863;Espace polyvalent;Multi-purpose space;59593;Espace polyvalent;Multi-purpose space;376349;ESPACE POLYVALENT;;5122;Espace polyvalent;
https://n2t.net/ark:/99152/r541fm2c-k;99152/r541fm2c-k;ancien quartier;67717/T990-1708;Quartier ancien;Old town district;59436;Quartier ancien;Old town district;375655;QUARTIER ANCIEN;;3802;Quartier ancien;
https://n2t.net/ark:/99152/r5hqqxjp-r;99152/r5hqqxjp-r;periurbain;67717/T990-1518;Périurbain;Peri-urban area;60084;Périurbain;Peri-urban area;376952;PERI-URBAIN;;3745;Périurbain;
https://n2t.net/ark:/99152/r510j8x0-c;99152/r510j8x0-c;bois charpente en;67717/T990-483;Charpente en bois;Wood frame;59382;Charpente en bois;Wood frame;376029;CHARPENTE EN BOIS;;5009;Charpente en bois;
https://n2t.net/ark:/99152/r5jqfg2x-3;99152/r5jqfg2x-3;en mise oeuvre;67717/T990-1328;Mise en œuvre;Implementation;59772;Mise en œuvre;Implementation;376809;MISE EN OEUVRE;;5595;Mise en oeuvre;
https://n2t.net/ark:/99152/r5st39hc-n;99152/r5st39hc-n;banque de donnees urbaines;67717/T990-293;Banque de données urbaines;Urban database;59923;Banque de données urbaines;Urban database;375876;BANQUE DE DONNEES URBAINES;;3353;Banque de données urbaines;
https://n2t.net/ark:/99152/r541jp9p-9;99152/r541jp9p-9;analyse du paysage;67717/T990-84;Analyse du paysage;Landscape analysis;60261;Analyse du paysage;Landscape analysis;377405;ANALYSE DU PAYSAGE;;4957;Analyse du paysage;
https://n2t.net/ark:/99152/r575j9jl-1;99152/r575j9jl-1;de lair traitement;67717/0b3c2766-f604-4af5-8f6c-89192152da40;Traitement de l'air;Air treatment;308245;Traitement de l'air;Air treatment;;;;7637;Traitement de l'air;
https://n2t.net/ark:/99152/r5gc86kn-m;99152/r5gc86kn-m;technologie;67717/T990-1930;Technologie;Technology;59489;Technologie;Technology;377277;TECHNOLOGIE;;4279;Technologie;
https://n2t.net/ark:/99152/r5pcm6rl-z;99152/r5pcm6rl-z;reconstitution;67717/T990-1740;Reconstitution;Historical reconstruction;60913;Reconstitution;Historical reconstruction;;;;7379;Reconstitution;
https://n2t.net/ark:/99152/r561mfmh-2;99152/r561mfmh-2;communal de plan sauvegarde;67717/T990-1550;Plan communal de sauvegarde;Communal safeguard plan;60684;Plan communal de sauvegarde;Communal safeguard plan;;;;7216;Plan communal de sauvegarde;
https://n2t.net/ark:/99152/r55jnh4t-w;99152/r55jnh4t-w;de ensemble individuelles maisons;67717/T990-826;Ensemble de maisons individuelles;Set of detached houses;59642;Ensemble de maisons individuelles;Set of detached houses;376303;ENSEMBLE DE MAISONS INDIVIDUELLES;;3680;Ensemble de maisons individuelles;
https://n2t.net/ark:/99152/r5sx41gv-q;99152/r5sx41gv-q;jardin potager;67717/T990-1170;Jardin potager;Vegetable garden;60964;Jardin potager;Vegetable garden;376676;JARDIN POTAGER;;5132;Jardin potager;
https://n2t.net/ark:/99152/r5rrhw2m-j;99152/r5rrhw2m-j;creche;67717/T990-636;Crèche;Day nursery;60867;Crèche;Day nursery;376155;CRECHE;;6131;Crèche;
https://n2t.net/ark:/99152/r5jqxff9-h;99152/r5jqxff9-h;villarue;67717/T990-2074;Villa-rue;;60044;Villa-rue;;376452;VILLA-RUE;;7702;Villa-rue;
https://n2t.net/ark:/99152/r5685qlb-5;99152/r5685qlb-5;artisanal centre;67717/T990-446;Centre artisanal;Craft center;59392;Centre artisanal;Craft center;375998;CENTRE ARTISANAL;;5155;Centre artisanal;
https://n2t.net/ark:/99152/r5rsq1pl-6;99152/r5rsq1pl-6;geomancie;67717/T990-998;Géomancie;Geomancy;60520;Géomancie;Geomancy;376551;GEOMANCIE;;4151;Géomancie;
https://n2t.net/ark:/99152/r54ssts3-2;99152/r54ssts3-2;de lespace perception;67717/T990-1513;Perception de l'espace;Space perception;60995;Perception de l'espace;Space perception;375653;PERCEPTION DE L'ESPACE;;4698;Perception de l'espace;
https://n2t.net/ark:/99152/r5p6bs4v-5;99152/r5p6bs4v-5;mine;67717/T990-1323;Mine;Mine;60965;Mine;Mine;376807;MINE;;4909;Mine;
https://n2t.net/ark:/99152/r5fxj7n7-k;99152/r5fxj7n7-k;art cinetique;67717/T990-219;Art cinétique;Kinetic art;60285;Art cinétique;Kinetic art;375825;ART CINETIQUE;;5530;Art cinétique;
https://n2t.net/ark:/99152/r592jl41-w;99152/r592jl41-w;balneaire station;67717/T990-1875;Station balnéaire;Seaside resort;60927;Station balnéaire;Seaside resort;377229;STATION BALNEAIRE;;5144;Station balnéaire;
https://n2t.net/ark:/99152/r5df6dsv-n;99152/r5df6dsv-n;du patrimoine protection;67717/T990-1685;Protection du patrimoine;Heritage preservation;59991;Protection du patrimoine;Heritage preservation;376406;PROTECTION DU PATRIMOINE;;3737;Protection du patrimoine;
https://n2t.net/ark:/99152/r504gvmh-9;99152/r504gvmh-9;paysage rural;67717/T990-1495;Paysage rural;Rural landscape;59535;Paysage rural;Rural landscape;376934;PAYSAGE RURAL;;5067;Paysage rural;
https://n2t.net/ark:/99152/r54cwhcl-d;99152/r54cwhcl-d;de enseignement larchitecture;67717/T990-821;Enseignement de l'architecture;Architectural education;60832;Enseignement de l'architecture;Architectural education;;;;4624;Enseignement de l'architecture;
https://n2t.net/ark:/99152/r5lq51rb-x;99152/r5lq51rb-x;centrale hydroelectrique;67717/T990-441;Centrale hydro-électrique;Hydroelectric power plant;59874;Centrale hydro-électrique;Hydroelectric power plant;375993;CENTRALE HYDRO-ELECTRIQUE;;5834;Centrale hydro-électrique;
https://n2t.net/ark:/99152/r5t6s2bl-k;99152/r5t6s2bl-k;and arts crafts;67717/T990-251;Arts and crafts;Arts & Crafts;59607;Arts and crafts;"Arts &amp; Crafts";375842;ARTS AND CRAFTS;;5572;Arts and crafts;
https://n2t.net/ark:/99152/r5bprkkm-x;99152/r5bprkkm-x;agence durbanisme;67717/T990-42;Agence d'urbanisme;Urban planning agency;60160;Agence d'urbanisme;Urban planning agency;375693;AGENCE D'URBANISME;;5251;Agence d'urbanisme;
https://n2t.net/ark:/99152/r5rsm77q-r;99152/r5rsm77q-r;geographie physique;67717/T990-993;Géographie physique;Physical geography;60122;Géographie physique;Physical geography;376545;GEOGRAPHIE PHYSIQUE;;4398;Géographie physique;
https://n2t.net/ark:/99152/r5bxjg7k-7;99152/r5bxjg7k-7;seisme;67717/T990-1838;Séisme;Earthquake;60939;Séisme;Earthquake;;;;5076;Séisme;
https://n2t.net/ark:/99152/r5543rv2-j;99152/r5543rv2-j;prefabrication;67717/T990-1648;Préfabrication;Prefabrication;59473;Préfabrication;Prefabrication;377059;PREFABRICATION;;4712;Préfabrication;
https://n2t.net/ark:/99152/r550h3qq-4;99152/r550h3qq-4;immobilier parc;67717/T990-1458;Parc immobilier;Real estate portfolio;60516;Parc immobilier;Real estate portfolio;376909;PARC IMMOBILIER;;4736;Parc immobilier;
https://n2t.net/ark:/99152/r59pgf98-x;99152/r59pgf98-x;couvert marche;67717/T990-1268;Marché couvert;Covered market;59889;Marché couvert;Covered market;376762;MARCHE COUVERT;;3964;Marché couvert;
https://n2t.net/ark:/99152/r5wc9lv0-v;99152/r5wc9lv0-v;hydrologie;67717/T990-1078;Hydrologie;Hydrology;59872;Hydrologie;Hydrology;376621;HYDROLOGIE;;3558;Hydrologie;
https://n2t.net/ark:/99152/r5b81r3q-x;99152/r5b81r3q-x;artistique cent pour un;67717/T990-2032;Un pour cent artistique;;60392;Un pour cent artistique;;376482;UN POUR CENT ARTISTIQUE;;4301;Un pour cent artistique;
https://n2t.net/ark:/99152/r51vf2fv-p;99152/r51vf2fv-p;calcaire;67717/T990-404;Calcaire;Limestone;60106;Calcaire;Limestone;375968;CALCAIRE;;5787;Calcaire;
https://n2t.net/ark:/99152/r50tdr94-7;99152/r50tdr94-7;squatter;67717/T990-1870;Squatter;Squatter;60225;Squatter;Squatter;377224;SQUATTER;;3857;Squatter;
